statement,label,likelihood
"The FBI’s Unified Crime Report gathers information from police districts all over the country. As you can see from the chart below, there were 87 property crimes in Warrenton in 2017, of",1,-1.466285011380741e-05
9.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,1,-0.0759919411821396
"# Fiona Phillips

Fiona Phillips (ur. 19 listopada 1964 w Leamington Spa, Wielka Brytania) – brytyjska prezenterka telewizyjna,",1,-1.0081154571555473
"This is the first of a series of posts that will introduce you to the tools and techniques that will help you to work with the information that you find on the Internet.
The first tool we will explore is Google. It is a search engine that",1,-0.8086856420506836
"The Gospel of Mark is the shortest of the four Gospels. It is also the first Gospel to be written, and is often called the “action” Gospel because it is full of stories of Jesus doing things and teaching!",0,-8.48052302418781
"Tags: javascript, jquery, html, css, jquery-ui

Question: jQuery UI Slider not working

I am using the jQuery UI Slider. I am using the slider to change the value of a span.

Inst",0,-8.167230615034388
"1.375"" x 1.375"" x 1.0""
1.75"" x 1.75"" x 1.375""
3.5"" x xx",0,-17.727301337779593
"# Wieża widokowa w Przełęskiej

Wieża widokowa w Przełęskiej – wieża widokowa, znajdująca się na Przełęskiej (690 mil",0,-13.183073618704997
"The Pillars of the Earth (2010) is an epic miniseries based on the novel by Ken Follett. It tells the story of the building of a cathedral in the town of Kingsbridge, England in the",1,-0.1325845699280647
"Home > News > Industry News > The Future of the Automotive Industry
The Future of the Automotive Industry
The automotive industry is a large and important industry in the world. In 2015 A",0,-10.988409560258392
"The GOP’s war on women is coming home to roost in the form of a lawsuit filed against the state by a group of women who say that Texas’ new abortion law is unconstitutional.
The law applies",0,-9.623577832957029
"The Cranbrook Educational Community, Cranbrook Academy of Art, Cranbrook Institute of Science, Cranbrook House & Gardens, and Cranbrook Art Museum are all located in the 31",1,-0.1443418852026563
"# Kanton Saint-Malo-Sud

Kanton Saint-Malo-Sud (fr. Canton de Saint-Malo-Sud) je francouzský kanton v departementu Ille-El",0,-16.692969574601754
"Home > News > Local News > Man charged with attempted murder after stabbing
Man charged with attempted murder after stabbing
A man has been charged with attempted murder after a stabbing in Walsall last night.
Police",1,-0.0001018099157299
The 2019 BMW X5 is a midsize luxury SUV that seats five passengers and comes in two trim levels: the X5 xDrive30i and the X5 xDrive50i. Gener,0,-8.28707485111636
"package com.google.javascript.jscomp;

import com.google.common.base.Preconditions;
import com.google.common.collect.ImmutableMap;
import com.google.javascript.jscomp.",1,-0.0003585265966592
"# 2011–12 EHF Women's Cup

The 2011–12 EHF Women's Cup was the 42nd edition of Europe's second-tier male",0,-10.889503683576658
"# Cryptocellus

Cryptocellus is een geslacht van spinnen uit de familie van de vogelspinnen (Theraphosidae).

## Soorten

* Cryptocellus a",1,-2.632287083667581
"# Stenocercus

Stenocercus is a genus of lizards in the family Tropiduridae. The genus is endemic to South America.

## Species

The following species are recognized as nom",0,-17.054720067618927
"Tags: c#, asp.net-mvc, asp.net-mvc-4, asp.net-web-api

Question: How to use the same controller in WebApi and MVC?

I have a controller in my MVC",1,-0.93299136963628
"# Triplophysa xiangxiensis

Triplophysa xiangxiensis is een straalvinnige vissensoort uit de familie van de bermpjes (Nemacheilidae). De fish",0,-18.61654428532712
"# Lijst van voetbalinterlands Bosnië en Herzegovina - Tsjechië

Deze lijst van voetbalinterlands is een overzicht van alle officiële voetbalwedstrijden tussen de nationale hold",0,-13.032539380136193
"The Twin Cities is a great place to find a range of furniture styles and designers. Whether you’re looking for a traditional, modern, or eclectic style, you’ll find it here. Here are a few of",1,-0.8333403303268456
"# Pterygoplichthys

Pterygoplichthys is een geslacht van straalvinnige vissen uit de familie van de harnasmeervallen (Loricariidae).

## So",1,-0.0086124201026905
The 2017 GMC Acadia is a crossover SUV that offers a lot of space and a lot of features. This three-row SUV is available in four different trim levels and comes standard with front multi,0,-12.765219905884088
"Home / News / Local News / Tickets on Sale for the 2017 Penn State IFC/Panhellenic Dance Marathon
Tickets on Sale for the 2017 Penn Valley",0,-19.46161122878169
"Hydraulic Fracturing and the Environment: An Introduction
Monday, 29th Oct 2012
The National Association of Environmental Professionals (NAEP) and the Environmental Law Institute Washington",0,-10.56651310022894
"# Parafia św. Jana Chrzciciela w Gaworzycach

Parafia św. Jana Chrzciciela w Gaworzycach – parafia rzymског",0,-20.956542967637112
The main focus of this paper is to study the performance of the new class of high-order compact schemes for the numerical solution of the time-dependent two-dimensional (2D) Euler equations. The 2D Euler equations are solved,1,-2.0375287573994028
"← The Wreck of the Edmund Fitzgerald
Bonnie & Clyde →
The Sinking of the Titanic
The Sinking of the Titanic (1912)
The Sinking of Ed",0,-14.136495340169688
"# 1950–51 Honduran Liga Nacional

The 1950–51 Honduran Liga Nacional was the 10th season of the Honduran Liga Nacional. C.",1,-0.0636798836263569
"The Nissan Navara is a pick-up truck that is driven by a lot of people in the UK, and it’s a pick-up truck that many people consider to be the best in the business. This is generally",0,-8.190745302862503
"Risk of heart attacks and strokes increases in winter
People who live in areas with cold winters are at a higher risk of a heart attack or stroke, according to a study by the University of Edinburgh and the University of Aberdeen",1,-0.0003223938822686
"# Dodatak:Popis vrsta:Ape

## Ape

### Apechinus

* Apechinus africanus
* Apechinus africanus afrim",0,-14.692495915614504
"# Leptodactylus latrans

Leptodactylus latrans es una especie de anfibio anuro de la familia Leptodactylidae.

## Distribución geográfica

",1,-9.059947047055678e-06
"Home » Blog » What Is a Stroke?
A stroke is a sudden onset of neurological symptoms that is caused by a blockage in the blood supply to the brain. There are two types of strokes: system",0,-10.216364604704005
The Samsung Galaxy S6 Edge is a smartphone that has been designed to provide users with an experience that is unmatched by any other device on the market. This is a device that has been designed to help users to stay connected digit,0,-10.238292871074504
"In 2002, the average age of the world's population was 24.4 years.
In 2002, the average age of the world's population was 24.4 years. G",0,-6.985868297394628
"Home » Blog » Tackling the Top 4 Myths About Cloud Computing
Tackling the Top 4 Myths About Cloud Computing
Cloud computing has been around for over a decade, but it’ done",0,-18.11086205970274
This is a great book for anyone who is interested in the history of the United States and the history of the world. It is an easy read and very interesting. I am not a history buff but I found this book very interesting. It is difficult,0,-7.187549420961641
"← The Sabbath: A Glorious Time of Rest
The Sabbath: A Glorious Time of Rest (Part 2) →
I’m going to let you in on a little secret: the Sabb",1,-0.0010943438074437
"Home » Blog » 2017 » April » TSA Week in Review – 4/16/17
TSA Week in Review – 4/16/17
TSA Week in Review - ",1,-0.4635232835664597
"# 2009–10 ABA season

The 2009–10 ABA season was the 10th season of the American Basketball Association. The league had 25 teams, although igne",0,-15.224338387301335
"Tags: c#, xml, wcf, web-services, soap

Question: How to use a webservice in C#

I'm new to webservices. I'm trying to use a webservice in C#(.",0,-8.730585569673444
"The Rise of the Digital Consumer
Blog | The Rise of the Digital Consumer
By: Jillian M. Miller
The digital consumer is a force to be reckoned with. In a world where instant gratification is",1,-0.4389905409482353
"When you’re an entrepreneur, it’s important to set aside time for your family.
“I’ve always been a big believer in the power of a family dinner,” says Gabe Lozano, founder –",0,-13.165217966220132
"# 2014–15 NJCAA Division III men's basketball season

The 2014–15 NJCAA Division III men's basketball season involved 10 teams. The season began on",1,-0.1606123896947295
"Tags: java, spring, spring-boot, spring-data, spring-data-jpa

Question: Spring data JPA - How to get all the values from a foreign key field

I have a spring boot application with above",0,-7.785641528707442
"# Biały Kościół

Biały Kościół (niem. Weißkirch) – wieś w Polsce położona w województwie warmińsko-mazurskim, w powiecie ostródzk",1,-0.0064209167924979
"The 2018-2019 school year marks the 20th anniversary of the opening of the Rita M. Hargrave Elementary School. To celebrate this milestone, the school will be hosting",1,-0.7030395368477909
"We’re all about the details.
We’re a small team of experienced designers, developers and project managers, so we’re able to offer a highly personalised service.
We love to work with clients who are as passion",1,-0.4400099164775696
"The Dangers of Sleeping With Your Dog
Sleeping with your dog is cute and comforting, but it can also pose some potential health risks.
In a video that has since gone viral, a woman named Jac",0,-6.084193495726846
"# Klaas Dijkhoff

Klaas Dijkhoff (nascut el 1968) és un polític neerlandès que és membre del Partit Popular per la Llibertat i la Democr",1,-0.0321487677982183
"A 19th-century Scottish philosopher, David Hume, once said that “reason is and ought only to be the slave of the passions, and can never pretend to any other office than to serve and obey them.”",1,-0.0918970886080491
"A new version of the classic game, where you need to connect the same coloured balls. In this version you have to move your mouse to the edge of the screen to move the ball.
The game is played on a 5x5",1,-0.0822171925520899
