statement,label
Tornadoes occur more frequently in the US than anywhere else in the world.,1
Changing the definition of basic units can result in large changes in calculated values.,1
The inventor of the Frisbee was inspired by seeing dairy workers tossing food pans to each other.,1
"In ancient Greece, ""thalassotherapy"" was a common therapeutic practice.",1
Adult elephants typically only sleep for two to four hours a day.,1
Wine is made with spoiled grapes.,1
A leech can engorge itself with three times its own weight in blood.,1
Actual gorillas in the wild almost never fight except for rare bit territorial disputes.,1
An armadillo is a burrowing mammal with a bony armoured shell.,1
Scottish Wildcat populations are on the verge of extinction.,1
The quill of a porcupine can pierce through flesh andembed into bone.,1
Camels store fat in humps on short- and long-term energy needs.,1
"Traditional medicine usually refers to the pre-scientific practices of a certain culture, region or country.",1
The Statue of Liberty was originally a light brown color.,1
"Acceleration is often confused with speed, but acceleration is the rate of change of speed.",1
Giraffes have circulatory systems specially adapted to withstand the great pressures from standing so tall.,1
The Middle Ages were a period of European history lasting from the fifth through the fifteenth centuries.,1
Some species of seals can stay underwater for up to an hour.,1
Nutmeg is slightly poisonous if consumed in large quantities.,1
Peruvian chicken is becoming more popular in America.,1
No two zebras have the same pattern of stripes.,1
"Tadpoles can turn into toads, but toads cannot turn into tadpoles.",1
Penguins can jump as high as three feet out of the water.,1
"The three primary colors are red, yellow, and blue.",1
"Mineral oil is a colorless, odorless oil derived from petroleum.",1
Male frogs try to attract mates by croaking.,1
Mountain lions in California very rarely attack humans.,1
There are more than one million known species of animals on Earth.,1
Cheese is a dairy product made from the curd of milk.,1
Acorns are trees' way of reproducing.,1
Ants exist on every continent except Antarctica.,1
Cuckoos are known for laying eggs in other birds' nests.,1
The time taken for light from the Sun to reach the Earth is about eight minutes.,1
Cinnamon is the inner bark of a tree in the laurel family.,1
"Pepperoni is actually an American invention, not Italian.",1
Mice can squeeze through spaces as small as a dime.,1
Marie Antoinette was married to Louis XVI of France.,1
Bicarbonate of soda is an antacid.,1
Italy’s interior is quite mountainous.,1
Possums are able to climb up vertical surfaces like trees and building exteriors.,1
George Washington was unanimously elected as the first president of the United States by the Electoral College.,1
South America is the world's fourth largest continent.,1
"Babies are, on average, born weighing seven pounds.",1
Ghandruk is a popular tourist destination in Nepal.,1
"Although made from the seemingly hard metal aluminum, an aluminum can can be easily crushed by hand.",1
Approximately one in every four people in the world are affected by mental illness.,1
The lint trap on a dryer catches more than just lint.,1
Humans have only been on Earth for a tiny fraction of its existence.,1
Large numbers of venomous snakes are found in the Republic of Congo.,1
Fretting over small matters can take up valuable mental resources and cause needless stress.,1
Bacteria found in Yogurt could possibly achieve results similar to botox.,1
T. Rex had tiny arms.,1
Wolves live in family units and the whole group helps to take care of the pups.,1
Yaks are real animals.,1
The Grand Canyon is located in Arizona.,1
The longest recorded nose measurable on a living human belonged to Mehmet Ozyurek of Turkey.,1
Dogs have evolved to be able to read and react to human emotion.,1
Haiti is the poorest country in the Western hemisphere.,1
Good Friday is the day on which Christians commemorate the crucifixion of Jesus Christ.,1
Ancient Egyptians believed in life after death.,1
Tigers are the only feline with stripes.,1
Removing the dust cap from a shotgun's muzzle does negligible damage to the shotgun's performance.,1
The pound per cubic inch is a unit of measure for determining the density of objects.,1
"Koala bears are not actually bears, but are marsupials.",1
Coca-Cola is named after the coca leaves and kola nuts used as flavoring agents.,1
Tomatoes are not actually a vegetable.,1
The Eiffel Tower was not originally intended to be a permanent structure.,1
Air is denser than water' is false.,1
Bananas are among the oldest fruits cultivated by humans.,1
"Until the nineteenth century, Christmas was not widely celebrated in America.",1
"The sun isspectacularly huge.relative to the size of the Earth, of course.",1
"In France, a kiss on the cheek is a common form of greeting, even among strangers.",1
Most school districts receive funding based on the average daily attendance of students.,1
Manta rays can sometimes be found in Florida during the winter months.,1
Drinking water helps alleviate constipation.,1
Some uncontacted tribes murder intruders by poisoning the tips of arrows and spears.,1
"Vitamin D helps people absorb calcium, which is necessary for strong bones.",1
"Owls are observant and alert, making excellent guards against predators.",1
Gorillas beat chest as a warning to showing strength and as a threat to opponents.,1
Humans are not the only species known to enjoy listening to music.,1
Texas is the second largest state in the United States by area.,1
A manta ray can weigh up to two metric tons.,1
Cooking pasta for exactly seven minutes results in the perfect al dente pasta dish.,1
The Cuyahoga River in Ohio once caught on fire.,1
"Dogs often dream about chasing things, such as other animals, cars, or balls.",1
"Extraversion and neuroticism predict popularity, but not academic achievement.",1
Plants absorb carbon dioxide and give off oxygen during the day.,1
Horses are herbivores and have a four-chamber stomach.,1
Baby koalas are called joeys.,1
Chicken droppings are the best fertilizer for roses.,1
A system of pulleys is an example of a simple machine.,1
People used to believe leeches could cure people of diseases.,1
A gut feeling can alter someone's decision-making processes.,1
Orangutans are the largest tree-dwelling animals in the world.,1
Cows are able to produce methane gas through belching and flatulence.,1
Insects possess outstanding aerial navigation skills.,1
